Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
64, 1, 14/11/2018, 14:24:19, 173.48666381836, 156.26177978516, 90, heading_data_64_trial_1_on_14-11-2018_14-24-19.csv, gyroscope_data_64_trial_1_on_14-11-2018_14-24-19.csv, accelerometer_data_64_trial_1_on_14-11-2018_14-24-19.csv
64, 2, 14/11/2018, 14:24:54, 173.48666381836, 102.3837890625, 90.553565185882 > -210.61624058171, heading_data_64_trial_2_on_14-11-2018_14-24-54.csv, gyroscope_data_64_trial_2_on_14-11-2018_14-24-54.csv, accelerometer_data_64_trial_2_on_14-11-2018_14-24-54.csv
64, 3, 14/11/2018, 14:25:18, 173.48666381836, 301.18051147461, 120.3547482879, heading_data_64_trial_3_on_14-11-2018_14-25-18.csv, gyroscope_data_64_trial_3_on_14-11-2018_14-25-18.csv, accelerometer_data_64_trial_3_on_14-11-2018_14-25-18.csv
64, 4, 14/11/2018, 14:25:54, 173.48666381836, 174.49160766602, 300.32360686255, heading_data_64_trial_4_on_14-11-2018_14-25-54.csv, gyroscope_data_64_trial_4_on_14-11-2018_14-25-54.csv, accelerometer_data_64_trial_4_on_14-11-2018_14-25-54.csv
64, 5, 14/11/2018, 14:26:30, 173.48666381836, 151.33923339844, 145.04202363553 > -230.88238134182, heading_data_64_trial_5_on_14-11-2018_14-26-30.csv, gyroscope_data_64_trial_5_on_14-11-2018_14-26-30.csv, accelerometer_data_64_trial_5_on_14-11-2018_14-26-30.csv
64, 6, 14/11/2018, 14:27:02, 173.48666381836, 240.44602966309, 227.72631099391 > -129.83919283006, heading_data_64_trial_6_on_14-11-2018_14-27-02.csv, gyroscope_data_64_trial_6_on_14-11-2018_14-27-02.csv, accelerometer_data_64_trial_6_on_14-11-2018_14-27-02.csv
64, 7, 14/11/2018, 14:27:39, 173.48666381836, 168.92041015625, -225.56726640986 > 291.15040954614, heading_data_64_trial_7_on_14-11-2018_14-27-39.csv, gyroscope_data_64_trial_7_on_14-11-2018_14-27-39.csv, accelerometer_data_64_trial_7_on_14-11-2018_14-27-39.csv
64, 8, 14/11/2018, 14:28:23, 173.48666381836, 175.58059692383, 289.44003482818 > -264.78745672688 > 70.773824924731, heading_data_64_trial_8_on_14-11-2018_14-28-23.csv, gyroscope_data_64_trial_8_on_14-11-2018_14-28-23.csv, accelerometer_data_64_trial_8_on_14-11-2018_14-28-23.csv
64, 9, 14/11/2018, 14:29:10, 173.48666381836, 56.322692871094, -202.55724663471 > 310.25767442337 > -192.50599888093, heading_data_64_trial_9_on_14-11-2018_14-29-10.csv, gyroscope_data_64_trial_9_on_14-11-2018_14-29-10.csv, accelerometer_data_64_trial_9_on_14-11-2018_14-29-10.csv
64, 10, 14/11/2018, 14:30:12, 173.48666381836, 194.61169433594, 90.640149669524, heading_data_64_trial_10_on_14-11-2018_14-30-12.csv, gyroscope_data_64_trial_10_on_14-11-2018_14-30-12.csv, accelerometer_data_64_trial_10_on_14-11-2018_14-30-12.csv
64, 11, 14/11/2018, 14:30:34, 173.48666381836, 115.19760131836, -120.96375653207, heading_data_64_trial_11_on_14-11-2018_14-30-34.csv, gyroscope_data_64_trial_11_on_14-11-2018_14-30-34.csv, accelerometer_data_64_trial_11_on_14-11-2018_14-30-34.csv
64, 12, 14/11/2018, 14:30:57, 173.48666381836, 148.3034362793, 225.97102193108, heading_data_64_trial_12_on_14-11-2018_14-30-57.csv, gyroscope_data_64_trial_12_on_14-11-2018_14-30-57.csv, accelerometer_data_64_trial_12_on_14-11-2018_14-30-57.csv
64, 13, 14/11/2018, 14:31:27, 173.48666381836, 43.090896606445, 340.31489241816, heading_data_64_trial_13_on_14-11-2018_14-31-27.csv, gyroscope_data_64_trial_13_on_14-11-2018_14-31-27.csv, accelerometer_data_64_trial_13_on_14-11-2018_14-31-27.csv
64, 14, 14/11/2018, 14:31:56, 173.48666381836, 198.89434814453, -232.04576912487, heading_data_64_trial_14_on_14-11-2018_14-31-56.csv, gyroscope_data_64_trial_14_on_14-11-2018_14-31-56.csv, accelerometer_data_64_trial_14_on_14-11-2018_14-31-56.csv
64, 15, 14/11/2018, 14:32:32, 173.48666381836, 313.31716918945, -301.8659776936, heading_data_64_trial_15_on_14-11-2018_14-32-32.csv, gyroscope_data_64_trial_15_on_14-11-2018_14-32-32.csv, accelerometer_data_64_trial_15_on_14-11-2018_14-32-32.csv
64, 16, 14/11/2018, 14:32:57, 173.48666381836, 294.73159790039, 323.57386457844, heading_data_64_trial_16_on_14-11-2018_14-32-57.csv, gyroscope_data_64_trial_16_on_14-11-2018_14-32-57.csv, accelerometer_data_64_trial_16_on_14-11-2018_14-32-57.csv
64, 17, 14/11/2018, 14:33:40, 173.48666381836, 1.8157608509064, 227.6025622025 > -130.82827888764, heading_data_64_trial_17_on_14-11-2018_14-33-40.csv, gyroscope_data_64_trial_17_on_14-11-2018_14-33-40.csv, accelerometer_data_64_trial_17_on_14-11-2018_14-33-40.csv
64, 18, 14/11/2018, 14:34:26, 173.48666381836, 228.11454772949, 225.29686666732 > -289.53740487368, heading_data_64_trial_18_on_14-11-2018_14-34-26.csv, gyroscope_data_64_trial_18_on_14-11-2018_14-34-26.csv, accelerometer_data_64_trial_18_on_14-11-2018_14-34-26.csv
64, 19, 14/11/2018, 14:35:13, 173.48666381836, 126.81533813477, -281.61148642389 > 430.92794406076, heading_data_64_trial_19_on_14-11-2018_14-35-13.csv, gyroscope_data_64_trial_19_on_14-11-2018_14-35-13.csv, accelerometer_data_64_trial_19_on_14-11-2018_14-35-13.csv
